Species,UTMCODE,SCPTS.2023.value,RLS_VAL_2021,SPEC_VAL_2023,EPS_VAL_2023
Galerida cristata,VG2010,1,3,5,5
Galerida cristata,TG7050,1,3,5,5
Galerida cristata,PG2040,1,3,5,5
Galerida cristata,YH2050,1,3,5,5
Galerida cristata,VG3010,1,3,5,5
Galerida cristata,CF1030,1,3,5,5
Galerida cristata,YM4040,1,3,5,5
Galerida cristata,YM4050,1,3,5,5
Galerida cristata,VG4020,1,3,5,5
Galerida cristata,YH3090,1,3,5,5
Galerida cristata,VG4070,1,3,5,5
Galerida cristata,WN4040,1,3,5,5
Galerida cristata,UH4050,1,3,5,5
Galerida cristata,YJ0020,1,3,5,5
Galerida cristata,WN6000,1,3,5,5
Galerida cristata,UH4070,1,3,5,5
Galerida cristata,CF2090,1,3,5,5
Galerida cristata,XM3090,1,3,5,5
Galerida cristata,YJ1010,1,3,5,5
Galerida cristata,VG7080,1,3,5,5
Galerida cristata,QA4040,1,3,5,5
Galerida cristata,QA4030,1,3,5,5
Galerida cristata,VG9030,1,3,5,5
Galerida cristata,VG9010,1,3,5,5
Galerida cristata,QA4070,1,3,5,5
Galerida cristata,VN6020,1,3,5,5
Galerida cristata,VK3060,1,3,5,5
Galerida cristata,VM2080,1,3,5,5
Galerida cristata,PC7040,1,3,5,5
Galerida cristata,CF4050,1,3,5,5
Galerida cristata,VH0090,1,3,5,5
Galerida cristata,TH5060,1,3,5,5
Galerida cristata,QA5070,1,3,5,5
Galerida cristata,XG1080,1,3,5,5
Galerida cristata,QD3030,1,3,5,5
Galerida cristata,UL1040,1,3,5,5
Galerida cristata,WL9040,1,3,5,5
Galerida cristata,UJ1010,1,3,5,5
Galerida cristata,TL5040,1,3,5,5
Galerida cristata,VH4030,1,3,5,5
Galerida cristata,TL5080,1,3,5,5
Galerida cristata,TL5050,1,3,5,5
Galerida cristata,UF7050,1,3,5,5
Galerida cristata,WM0090,1,3,5,5
Galerida cristata,XJ7090,1,3,5,5
Galerida cristata,TH8080,1,3,5,5
Galerida cristata,TH8070,1,3,5,5
Galerida cristata,VH7000,1,3,5,5
Galerida cristata,YJ4090,1,3,5,5
Galerida cristata,UJ3060,1,3,5,5
Galerida cristata,VH7080,1,3,5,5
Galerida cristata,QB1050,1,3,5,5
Galerida cristata,BF7030,1,3,5,5
Galerida cristata,WM2080,1,3,5,5
Galerida cristata,TJ4010,1,3,5,5
Galerida cristata,UJ7050,1,3,5,5
Galerida cristata,UM8030,1,3,5,5
Galerida cristata,PD5050,1,3,5,5
Galerida cristata,WF8080,1,3,5,5
Galerida cristata,TJ4050,1,3,5,5
Galerida cristata,WF9080,1,3,5,5
Galerida cristata,QB3000,1,3,5,5
Galerida cristata,XM7030,1,3,5,5
Galerida cristata,UL5040,1,3,5,5
Galerida cristata,PD5090,1,3,5,5
Galerida cristata,WG2010,1,3,5,5
Galerida cristata,TL8070,1,3,5,5
Galerida cristata,WH7000,1,3,5,5
Galerida cristata,CG7030,1,3,5,5
Galerida cristata,WG1060,1,3,5,5
Galerida cristata,UN1030,1,3,5,5
Galerida cristata,XM8060,1,3,5,5
Galerida cristata,VM3010,1,3,5,5
Galerida cristata,QB4060,1,3,5,5
Galerida cristata,YL0080,1,3,5,5
Galerida cristata,XM9020,1,3,5,5
Galerida cristata,CG2060,1,3,5,5
Galerida cristata,WG6070,1,3,5,5
Galerida cristata,VK9010,1,3,5,5
Galerida cristata,TL9060,1,3,5,5
Galerida cristata,QB5040,1,3,5,5
Galerida cristata,VJ4030,1,3,5,5
Galerida cristata,QB5080,1,3,5,5
Galerida cristata,XH5000,1,3,5,5
Galerida cristata,UK2020,1,3,5,5
Galerida cristata,YL2050,1,3,5,5
Galerida cristata,YL2070,1,3,5,5
Galerida cristata,VJ5090,1,3,5,5
Galerida cristata,XL1000,1,3,5,5
Galerida cristata,WG9040,1,3,5,5
Galerida cristata,TJ7090,1,3,5,5
Galerida cristata,WG9050,1,3,5,5
Galerida cristata,CG5030,1,3,5,5
Galerida cristata,UN8020,1,3,5,5
Galerida cristata,UK4010,1,3,5,5
Galerida cristata,TJ8000,1,3,5,5
Galerida cristata,YL4040,1,3,5,5
Galerida cristata,TJ8020,1,3,5,5
Galerida cristata,QE4050,1,3,5,5
Galerida cristata,QE4060,1,3,5,5
Galerida cristata,QC2010,1,3,5,5
Galerida cristata,UK5080,1,3,5,5
Galerida cristata,XH7020,1,3,5,5
Galerida cristata,VJ7090,1,3,5,5
Galerida cristata,WH3080,1,3,5,5
Galerida cristata,QC2080,1,3,5,5
Galerida cristata,WL0030,1,3,5,5
Galerida cristata,VG8090,1,3,5,5
Galerida cristata,VN6000,1,3,5,5
Galerida cristata,WH7080,1,3,5,5
Galerida cristata,QC3080,1,3,5,5
Galerida cristata,VJ9090,1,3,5,5
Galerida cristata,UK6080,1,3,5,5
Galerida cristata,VM9090,1,3,5,5
Galerida cristata,UM0070,1,3,5,5
Galerida cristata,UK7040,1,3,5,5
Galerida cristata,CG8010,1,3,5,5
Galerida cristata,QC4050,1,3,5,5
Galerida cristata,XH9030,1,3,5,5
Galerida cristata,YM3040,1,3,5,5
Galerida cristata,TK5030,1,3,5,5
Galerida cristata,VK1000,1,3,5,5
Galerida cristata,XH9080,1,3,5,5
Galerida cristata,CG9000,1,3,5,5
Galerida cristata,TK6000,1,3,5,5
Galerida cristata,QC5090,1,3,5,5
Galerida cristata,TK5080,1,3,5,5
Galerida cristata,VN1020,1,3,5,5
Galerida cristata,YH5070,1,3,5,5
Galerida cristata,WJ1060,1,3,5,5
Galerida cristata,YN0010,1,3,5,5
Galerida cristata,QD0040,1,3,5,5
Galerida cristata,UK9010,1,3,5,5
Galerida cristata,TK7000,1,3,5,5
Galerida cristata,WJ3060,1,3,5,5
Galerida cristata,WJ4000,1,3,5,5
Galerida cristata,VL5070,1,3,5,5
Galerida cristata,TN9050,1,3,5,5
Galerida cristata,WJ5070,1,3,5,5
Galerida cristata,WJ5030,1,3,5,5
Galerida cristata,UM4030,1,3,5,5
Galerida cristata,WL5070,1,3,5,5
Galerida cristata,WJ5080,1,3,5,5
Galerida cristata,XJ3010,1,3,5,5
Galerida cristata,TK8040,1,3,5,5
Galerida cristata,XJ3090,1,3,5,5
Galerida cristata,TK8080,1,3,5,5
Galerida cristata,VM7020,1,3,5,5
Galerida cristata,XK4030,1,3,5,5
Galerida cristata,YJ1090,1,3,5,5
Galerida cristata,WN9010,1,3,5,5
Galerida cristata,WL7070,1,3,5,5
Galerida cristata,TK9060,1,3,5,5
Galerida cristata,VK4050,1,3,5,5
Galerida cristata,VK4080,1,3,5,5
Galerida cristata,VL9000,1,3,5,5
Galerida cristata,CF5090,1,3,5,5
Galerida cristata,TH6020,1,3,5,5
Galerida cristata,BE7090,1,3,5,5
Galerida cristata,VL9070,1,3,5,5
Galerida cristata,XJ6070,1,3,5,5
Galerida cristata,VL9080,1,3,5,5
Galerida cristata,VL9090,1,3,5,5
Galerida cristata,VN9000,1,3,5,5
Galerida cristata,UF6060,1,3,5,5
Galerida cristata,WK4020,1,3,5,5
Galerida cristata,QD4030,1,3,5,5
Galerida cristata,DG3050,1,3,5,5
Galerida cristata,VK6000,1,3,5,5
Galerida cristata,VK6010,1,3,5,5
Galerida cristata,TL6080,1,3,5,5
Galerida cristata,WM2030,1,3,5,5
Galerida cristata,BF7040,1,3,5,5
Galerida cristata,VH9010,1,3,5,5
Galerida cristata,QB1030,1,3,5,5
Galerida cristata,UJ5080,1,3,5,5
Galerida cristata,TL7050,1,3,5,5
Galerida cristata,TJ4000,1,3,5,5
Galerida cristata,UG0030,1,3,5,5
Galerida cristata,WF6070,1,3,5,5
Galerida cristata,XK2070,1,3,5,5
Galerida cristata,DG5070,1,3,5,5
Galerida cristata,VK7040,1,3,5,5
Galerida cristata,QB2090,1,3,5,5
Galerida cristata,BF8050,1,3,5,5
Galerida cristata,VL2040,1,3,5,5
Galerida cristata,VK8010,1,3,5,5
Galerida cristata,VL7080,1,3,5,5
Galerida cristata,PE9070,1,3,5,5
Galerida cristata,TG4080,1,3,5,5
Galerida cristata,TJ5020,1,3,5,5
Galerida cristata,UK0040,1,3,5,5
Galerida cristata,XH2010,1,3,5,5
Galerida cristata,TJ5080,1,3,5,5
Galerida cristata,UG3000,1,3,5,5
Galerida cristata,WM5040,1,3,5,5
Galerida cristata,TJ6010,1,3,5,5
Galerida cristata,XK6000,1,3,5,5
Galerida cristata,DG8010,1,3,5,5
Galerida cristata,DG7070,1,3,5,5
Galerida cristata,QB5010,1,3,5,5
Galerida cristata,WK3000,1,3,5,5
Galerida cristata,BG5030,1,3,5,5
Galerida cristata,WK4070,1,3,5,5
Galerida cristata,TM5000,1,3,5,5
Galerida cristata,WL3030,1,3,5,5
Galerida cristata,UN5000,1,3,5,5
Galerida cristata,WM6070,1,3,5,5
Galerida cristata,TM5070,1,3,5,5
Galerida cristata,UN6030,1,3,5,5
Galerida cristata,TM5090,1,3,5,5
Galerida cristata,WK6070,1,3,5,5
Galerida cristata,XL1040,1,3,5,5
Galerida cristata,TM6020,1,3,5,5
Galerida cristata,QF4000,1,3,5,5
Galerida cristata,BG6060,1,3,5,5
Galerida cristata,XN2010,1,3,5,5
Galerida cristata,YK0010,1,3,5,5
Galerida cristata,QA3050,1,3,5,5
Galerida cristata,WH2050,1,3,5,5
Galerida cristata,VJ7050,1,3,5,5
Galerida cristata,EG1030,1,3,5,5
Galerida cristata,XL4030,1,3,5,5
Galerida cristata,WL0020,1,3,5,5
Galerida cristata,VL2020,1,3,5,5
Galerida cristata,UF1070,1,3,5,5
Galerida cristata,TM7040,1,3,5,5
Galerida cristata,BG8040,1,3,5,5
Galerida cristata,QD2000,1,3,5,5
Galerida cristata,WJ6020,1,3,5,5
Galerida cristata,VM7090,1,3,5,5
Galerida cristata,UG9070,1,3,5,5
Galerida cristata,XL6030,1,3,5,5
Galerida cristata,WL1080,1,3,5,5
Galerida cristata,WL1090,1,3,5,5
Galerida cristata,VM8040,1,3,5,5
Galerida cristata,QF1050,1,3,5,5
Galerida cristata,VL3070,1,3,5,5
Galerida cristata,VL3080,1,3,5,5
Galerida cristata,TM8070,1,3,5,5
Galerida cristata,TM8090,1,3,5,5
Galerida cristata,PB6020,1,3,5,5
Galerida cristata,QF2060,1,3,5,5
Galerida cristata,VL4040,1,3,5,5
Galerida cristata,TM9050,1,3,5,5
Galerida cristata,WM0010,1,3,5,5
Galerida cristata,UM2000,1,3,5,5
Galerida cristata,VL4090,1,3,5,5
Galerida cristata,YM4010,1,3,5,5
Galerida cristata,WJ0070,1,3,5,5
Galerida cristata,TM9070,1,3,5,5
Galerida cristata,XL9040,1,3,5,5
Galerida cristata,VL5030,1,3,5,5
Galerida cristata,PJ6010,1,3,5,5
Galerida cristata,TE6090,1,3,5,5
Galerida cristata,TN7020,1,3,5,5
Galerida cristata,UM3030,1,3,5,5
Galerida cristata,CG0010,1,3,5,5
Galerida cristata,WK0030,1,3,5,5
Galerida cristata,QA3060,1,3,5,5
Galerida cristata,TN9010,1,3,5,5
Galerida cristata,TH3050,1,3,5,5
Galerida cristata,TH3070,1,3,5,5
Galerida cristata,VN5040,1,3,5,5
Galerida cristata,TH4030,1,3,5,5
Galerida cristata,VM2020,1,3,5,5
Galerida cristata,XH8050,1,3,5,5
Galerida cristata,UH7070,1,3,5,5
Galerida cristata,TJ9040,1,3,5,5
Galerida cristata,WH7040,1,3,5,5
Galerida cristata,WL6070,1,3,5,5
Galerida cristata,VG8080,1,3,5,5
Galerida cristata,XG0020,1,3,5,5
Galerida cristata,PC7060,1,3,5,5
Galerida cristata,VL8080,1,3,5,5
Galerida cristata,UM5070,1,3,5,5
Galerida cristata,CF5070,1,3,5,5
Galerida cristata,WJ7040,1,3,5,5
Galerida cristata,XM2080,1,3,5,5
Galerida cristata,VN8020,1,3,5,5
Galerida cristata,VH3010,1,3,5,5
Galerida cristata,UF6080,1,3,5,5
Galerida cristata,VK5050,1,3,5,5
Galerida cristata,BE8090,1,3,5,5
Galerida cristata,UF6090,1,3,5,5
Galerida cristata,XN0010,1,3,5,5
Galerida cristata,UN4030,1,3,5,5
Galerida cristata,YJ3090,1,3,5,5
Galerida cristata,PC9090,1,3,5,5
Galerida cristata,WM2000,1,3,5,5
Galerida cristata,VM0080,1,3,5,5
Galerida cristata,UM7040,1,3,5,5
Galerida cristata,YJ4020,1,3,5,5
Galerida cristata,UM7050,1,3,5,5
Galerida cristata,YH4090,1,3,5,5
Galerida cristata,TE7090,1,3,5,5
Galerida cristata,VM1010,1,3,5,5
Galerida cristata,YJ2090,1,3,5,5
Galerida cristata,XM0030,1,3,5,5
Galerida cristata,UJ4070,1,3,5,5
Galerida cristata,TH9080,1,3,5,5
Galerida cristata,XL3010,1,3,5,5
Galerida cristata,VM2010,1,3,5,5
Galerida cristata,TF4010,1,3,5,5
Galerida cristata,WK1020,1,3,5,5
Galerida cristata,UG8040,1,3,5,5
Galerida cristata,TG4020,1,3,5,5
Galerida cristata,UK5030,1,3,5,5
Galerida cristata,VN6040,1,3,5,5
Galerida cristata,YJ1060,1,3,5,5
Galerida cristata,UK6020,1,3,5,5
Galerida cristata,TJ9050,1,3,5,5
Galerida cristata,QC3060,1,3,5,5
Galerida cristata,UN1010,1,3,5,5
Galerida cristata,TF5030,1,3,5,5
Galerida cristata,TJ5090,1,3,5,5
Galerida cristata,WG5000,1,3,5,5
Galerida cristata,XM8090,1,3,5,5
Galerida cristata,VM3050,1,3,5,5
Galerida cristata,VJ3020,1,3,5,5
Galerida cristata,VJ3010,1,3,5,5
Galerida cristata,TL9070,1,3,5,5
Galerida cristata,YL1040,1,3,5,5
Galerida cristata,YL1070,1,3,5,5
Galerida cristata,BG5050,1,3,5,5
Galerida cristata,WN2020,1,3,5,5
Galerida cristata,VN0060,1,3,5,5
Galerida cristata,QB6000,1,3,5,5
Galerida cristata,XH4090,1,3,5,5
Galerida cristata,XN0040,1,3,5,5
Galerida cristata,TJ7040,1,3,5,5
Galerida cristata,TJ7070,1,3,5,5
Galerida cristata,UN6010,1,3,5,5
Galerida cristata,WM7040,1,3,5,5
Galerida cristata,WJ2070,1,3,5,5
Galerida cristata,YH4070,1,3,5,5
Galerida cristata,QB6090,1,3,5,5
Galerida cristata,WF5070,1,3,5,5
Galerida cristata,VH9080,1,3,5,5
Galerida cristata,CF2060,1,3,5,5
Galerida cristata,CF2050,1,3,5,5
Galerida cristata,VN4040,1,3,5,5
Galerida cristata,YM0050,1,3,5,5
Galerida cristata,WH3040,1,3,5,5
Galerida cristata,BG8030,1,3,5,5
Galerida cristata,YJ1000,1,3,5,5
Galerida cristata,CF3070,1,3,5,5
Galerida cristata,TK8010,1,3,5,5
Galerida cristata,QC2060,1,3,5,5
Galerida cristata,WL0010,1,3,5,5
Galerida cristata,DF4090,1,3,5,5
Galerida cristata,VN6010,1,3,5,5
Galerida cristata,BG9030,1,3,5,5
Galerida cristata,TG5010,1,3,5,5
Galerida cristata,VM8030,1,3,5,5
Galerida cristata,TG5040,1,3,5,5
Galerida cristata,VJ9070,1,3,5,5
Galerida cristata,CF0000,1,3,5,5
Galerida cristata,UM0090,1,3,5,5
Galerida cristata,UH1050,1,3,5,5
Galerida cristata,YH0050,1,3,5,5
Galerida cristata,UH1070,1,3,5,5
Galerida cristata,UH1090,1,3,5,5
Galerida cristata,CF0090,1,3,5,5
Galerida cristata,VN0030,1,3,5,5
Galerida cristata,PC9000,1,3,5,5
Galerida cristata,WG8000,1,3,5,5
Galerida cristata,VN1000,1,3,5,5
Galerida cristata,TG7090,1,3,5,5
Galerida cristata,VL4060,1,3,5,5
Galerida cristata,WJ0090,1,3,5,5
Galerida cristata,WJ2060,1,3,5,5
Galerida cristata,VN2060,1,3,5,5
Galerida cristata,TG9000,1,3,5,5
Galerida cristata,WJ9010,1,3,5,5
Galerida cristata,TE6080,1,3,5,5
Galerida cristata,WJ2080,1,3,5,5
Galerida cristata,TN7010,1,3,5,5
Galerida cristata,WJ3030,1,3,5,5
Galerida cristata,YK1000,1,3,5,5
Galerida cristata,TJ4020,1,3,5,5
Galerida cristata,TH9060,1,3,5,5
Galerida cristata,XJ2040,1,3,5,5
Galerida cristata,WL5020,1,3,5,5
Galerida cristata,PC5080,1,3,5,5
Galerida cristata,WM3090,1,3,5,5
Galerida cristata,UL5030,1,3,5,5
Galerida cristata,XM7010,1,3,5,5
Galerida cristata,XJ3070,1,3,5,5
Galerida cristata,QD2010,1,3,5,5
Galerida cristata,YM1040,1,3,5,5
Galerida cristata,TG4030,1,3,5,5
Galerida cristata,YJ1050,1,3,5,5
Galerida cristata,BG9040,1,3,5,5
Galerida cristata,VN7060,1,3,5,5
Galerida cristata,UJ0050,1,3,5,5
Galerida cristata,XG0090,1,3,5,5
Galerida cristata,WJ7060,1,3,5,5
Galerida cristata,BE6050,1,3,5,5
Galerida cristata,XH2090,1,3,5,5
Galerida cristata,UM6010,1,3,5,5
Galerida cristata,UM6020,1,3,5,5
Galerida cristata,UM6030,1,3,5,5
Galerida cristata,VL9030,1,3,5,5
Galerida cristata,XM3040,1,3,5,5
Galerida cristata,VJ3080,1,3,5,5
Galerida cristata,VK0090,1,3,5,5
Galerida cristata,WG8010,1,3,5,5
Galerida cristata,BG5040,1,3,5,5
Galerida cristata,VN9020,1,3,5,5
Galerida cristata,VK5080,1,3,5,5
Galerida cristata,TH7090,1,3,5,5
Galerida cristata,WF3060,1,3,5,5
Galerida cristata,UL3070,1,3,5,5
Galerida cristata,YL3040,1,3,5,5
Galerida cristata,VJ6040,1,3,5,5
Galerida cristata,YJ5000,1,3,5,5
Galerida cristata,PD3080,1,3,5,5
Galerida cristata,BF7010,1,3,5,5
Galerida cristata,CF2030,1,3,5,5
Galerida cristata,CF2010,1,3,5,5
Galerida cristata,UH4000,1,3,5,5
Galerida cristata,YJ0050,1,3,5,5
Galerida cristata,YK3030,1,3,5,5
Galerida cristata,QB2080,1,3,5,5
Galerida cristata,QC2050,1,3,5,5
Galerida cristata,YM1030,1,3,5,5
Galerida cristata,TM7020,1,3,5,5
Galerida cristata,TM7010,1,3,5,5
Galerida cristata,WK9020,1,3,5,5
Galerida cristata,WJ5090,1,3,5,5
Galerida cristata,QC2000,1,3,5,5
Galerida cristata,CG6090,1,3,5,5
Galerida cristata,YM1060,1,3,5,5
Galerida cristata,QB4000,1,3,5,5
Galerida cristata,YK5040,1,3,5,5
Galerida cristata,UN1000,1,3,5,5
Galerida cristata,VM3030,1,3,5,5
Galerida cristata,UK0080,1,3,5,5
Galerida cristata,YH0010,1,3,5,5
Galerida cristata,WG4010,1,3,5,5
Galerida cristata,WG3030,1,3,5,5
Galerida cristata,TK5020,1,3,5,5
Galerida cristata,YL3000,1,3,5,5
Galerida cristata,QC4090,1,3,5,5
Galerida cristata,VK1010,1,3,5,5
Galerida cristata,UM6000,1,3,5,5
Galerida cristata,WJ1000,1,3,5,5
Galerida cristata,UK8010,1,3,5,5
Galerida cristata,TJ7000,1,3,5,5
Galerida cristata,TJ7010,1,3,5,5
Galerida cristata,DG9050,1,3,5,5
Galerida cristata,UL8000,1,3,5,5
Galerida cristata,UK2090,1,3,5,5
Galerida cristata,TK6080,1,3,5,5
Galerida cristata,UM2070,1,3,5,5
Galerida cristata,VK2010,1,3,5,5
Galerida cristata,VN2050,1,3,5,5
Galerida cristata,VN2020,1,3,5,5
Galerida cristata,WM2050,1,3,5,5
Galerida cristata,VH9000,1,3,5,5
Galerida cristata,VM1000,1,3,5,5
Galerida cristata,YM2000,1,3,5,5
Galerida cristata,WK8080,1,3,5,5
Galerida cristata,VL1080,1,3,5,5
Galerida cristata,QA3070,1,3,5,5
Galerida cristata,XM1020,1,3,5,5
Galerida cristata,VN5000,1,3,5,5
Galerida cristata,VG7090,1,3,5,5
Galerida cristata,QG1030,1,3,5,5
Galerida cristata,WM8080,1,3,5,5
Galerida cristata,WH3050,1,3,5,5
Galerida cristata,QC1090,1,3,5,5
Galerida cristata,VL1060,1,3,5,5
Galerida cristata,YM2040,1,3,5,5
Galerida cristata,WM6030,1,3,5,5
Galerida cristata,YM2010,1,3,5,5
Galerida cristata,PB4020,1,3,5,5
Galerida cristata,WN0020,1,3,5,5
Galerida cristata,VN7010,1,3,5,5
Galerida cristata,TK4060,1,3,5,5
Galerida cristata,WH9030,1,3,5,5
Galerida cristata,XG2090,1,3,5,5
Galerida cristata,TK5010,1,3,5,5
Galerida cristata,UF5070,1,3,5,5
Galerida cristata,PC8060,1,3,5,5
Galerida cristata,QF2020,1,3,5,5
Galerida cristata,WL3020,1,3,5,5
Galerida cristata,VN2010,1,3,5,5
Galerida cristata,XJ7030,1,3,5,5
Galerida cristata,WN3000,1,3,5,5
Galerida cristata,PD9030,1,3,5,5
Galerida cristata,QC5070,1,3,5,5
Galerida cristata,VK1070,1,3,5,5
Galerida cristata,PD2080,1,3,5,5
Galerida cristata,WM1090,1,3,5,5
Galerida cristata,XM4050,1,3,5,5
Galerida cristata,UN7030,1,3,5,5
Galerida cristata,XM4080,1,3,5,5
Galerida cristata,UM3020,1,3,5,5
Galerida cristata,VL5060,1,3,5,5
Galerida cristata,UK6010,1,3,5,5
Galerida cristata,XM2050,1,3,5,5
Galerida cristata,WN6010,1,3,5,5
Galerida cristata,UH6000,1,3,5,5
Galerida cristata,WM3080,1,3,5,5
Galerida cristata,XM7000,1,3,5,5
Galerida cristata,UK5010,1,3,5,5
Galerida cristata,XN4030,1,3,5,5
Galerida cristata,XN5000,1,3,5,5
Galerida cristata,VG8050,1,3,5,5
Galerida cristata,QA3080,1,3,5,5
Galerida cristata,VN4010,1,3,5,5
Galerida cristata,VN4020,1,3,5,5
Galerida cristata,VG1000,1,3,5,5
Galerida cristata,PB6030,1,3,5,5
Galerida cristata,XK9000,1,3,5,5
Galerida cristata,TL4050,1,3,5,5
Galerida cristata,QG3000,1,3,5,5
Galerida cristata,WG3050,1,3,5,5
Galerida cristata,YL0030,1,3,5,5
Galerida cristata,UJ0090,1,3,5,5
Galerida cristata,TM8080,1,3,5,5
Galerida cristata,QA5090,1,3,5,5
Galerida cristata,TM8060,1,3,5,5
Galerida cristata,QF2040,1,3,5,5
Galerida cristata,WH9080,1,3,5,5
Galerida cristata,YK0000,1,3,5,5
Galerida cristata,VJ8050,1,3,5,5
Galerida cristata,CG4010,1,3,5,5
Galerida cristata,VJ4080,1,3,5,5
Galerida cristata,VK1040,1,3,5,5
Galerida cristata,TL6050,1,3,5,5
Galerida cristata,TL6070,1,3,5,5
Galerida cristata,WK6000,1,3,5,5
Galerida cristata,TM5080,1,3,5,5
Galerida cristata,WK6050,1,3,5,5
Galerida cristata,CG9050,1,3,5,5
Galerida cristata,CG9090,1,3,5,5
Galerida cristata,PD2090,1,3,5,5
Galerida cristata,XL3020,1,3,5,5
Galerida cristata,VK0080,1,3,5,5
Galerida cristata,VF5060,1,3,5,5
Galerida cristata,TG9070,1,3,5,5
Galerida cristata,WK0060,1,3,5,5
Galerida cristata,XL3030,1,3,5,5
Galerida cristata,QE5000,1,3,5,5
Galerida cristata,VN4000,1,3,5,5
Galerida cristata,VL6030,1,3,5,5
Galerida cristata,VN5010,1,3,5,5
Galerida cristata,VF0080,1,3,5,5
Galerida cristata,YM1000,1,3,5,5
Galerida cristata,XH6080,1,3,5,5
Galerida cristata,XH9020,1,3,5,5
Galerida cristata,UK8060,1,3,5,5
Galerida cristata,CF1000,1,3,5,5
Galerida cristata,VJ2000,1,3,5,5
Galerida cristata,XH2020,1,3,5,5
Galerida cristata,QB4040,1,3,5,5
Galerida cristata,VN7020,1,3,5,5
Galerida cristata,TK9090,1,3,5,5
Galerida cristata,WL2060,1,3,5,5
Galerida cristata,TG8040,1,3,5,5
Galerida cristata,WL2050,1,3,5,5
Galerida cristata,UF5050,1,3,5,5
Galerida cristata,PF9050,1,3,5,5
Galerida cristata,VK2000,1,3,5,5
Galerida cristata,YM3000,1,3,5,5
Galerida cristata,UM1000,1,3,5,5
Galerida cristata,WL2090,1,3,5,5
Galerida cristata,TM9030,1,3,5,5
Galerida cristata,TK5070,1,3,5,5
Galerida cristata,UK1080,1,3,5,5
Galerida cristata,PD8090,1,3,5,5
Galerida cristata,WJ0060,1,3,5,5
Galerida cristata,EG0090,1,3,5,5
Galerida cristata,CF1070,1,3,5,5
Galerida cristata,UF8060,1,3,5,5
Galerida cristata,XH7050,1,3,5,5
Galerida cristata,CF2080,1,3,5,5
Galerida cristata,YH3060,1,3,5,5
Galerida cristata,TG8070,1,3,5,5
Galerida cristata,VM7030,1,3,5,5
Galerida cristata,UM0030,1,3,5,5
Galerida cristata,WH1070,1,3,5,5
Galerida cristata,WJ5020,1,3,5,5
Galerida cristata,TH3030,1,3,5,5
Galerida cristata,UH4060,1,3,5,5
Galerida cristata,XM2070,1,3,5,5
Galerida cristata,CG6030,1,3,5,5
Galerida cristata,QA3090,1,3,5,5
Galerida cristata,VN5020,1,3,5,5
Galerida cristata,XL7020,1,3,5,5
Galerida cristata,UL9030,1,3,5,5
Galerida cristata,VL1070,1,3,5,5
Galerida cristata,TK5000,1,3,5,5
Galerida cristata,XH4070,1,3,5,5
Galerida cristata,PF9000,1,3,5,5
Galerida cristata,VF6070,1,3,5,5
Galerida cristata,CG2020,1,3,5,5
Galerida cristata,UJ0010,1,3,5,5
Galerida cristata,WM2010,1,3,5,5
Galerida cristata,YJ4010,1,3,5,5
Galerida cristata,UK7020,1,3,5,5
Galerida cristata,YM3010,1,3,5,5
Galerida cristata,VJ7070,1,3,5,5
Galerida cristata,VJ7030,1,3,5,5
Galerida cristata,WK5080,1,3,5,5
Galerida cristata,VL3060,1,3,5,5
Galerida cristata,PB5010,1,3,5,5
Galerida cristata,VN0050,1,3,5,5
Galerida cristata,UK8000,1,3,5,5
Galerida cristata,WL3000,1,3,5,5
Galerida cristata,CG8090,1,3,5,5
Galerida cristata,VM7050,1,3,5,5
Galerida cristata,YL2080,1,3,5,5
Galerida cristata,TH7080,1,3,5,5
Galerida cristata,UL7090,1,3,5,5
Galerida cristata,PB5020,1,3,5,5
Galerida cristata,VJ5020,1,3,5,5
Galerida cristata,TH3010,1,3,5,5
Galerida cristata,CF2040,1,3,5,5
Galerida cristata,VG6090,1,3,5,5
Galerida cristata,WH4080,1,3,5,5
Galerida cristata,VN7000,1,3,5,5
Galerida cristata,UK3000,1,3,5,5
Galerida cristata,TJ9000,1,3,5,5
Galerida cristata,UM7010,1,3,5,5
Galerida cristata,TM7030,1,3,5,5
Galerida cristata,UM5010,1,3,5,5
Galerida cristata,UM5060,1,3,5,5
Galerida cristata,UM7030,1,3,5,5
Galerida cristata,QC4080,1,3,5,5
Galerida cristata,TK5060,1,3,5,5
Galerida cristata,VM8000,1,3,5,5
Galerida cristata,QC3040,1,3,5,5
Galerida cristata,UJ0020,1,3,5,5
Galerida cristata,WJ9000,1,3,5,5
Galerida cristata,WL2080,1,3,5,5
Galerida cristata,VJ6000,1,3,5,5
Galerida cristata,WN7000,1,3,5,5
Galerida cristata,XH9000,1,3,5,5
Galerida cristata,XM2040,1,3,5,5
Galerida cristata,XL7080,1,3,5,5
Galerida cristata,UH2030,1,3,5,5
Galerida cristata,TM9020,1,3,5,5
Galerida cristata,XG0070,1,3,5,5
Galerida cristata,BG9020,1,3,5,5
Galerida cristata,DG3040,1,3,5,5
Galerida cristata,TK6030,1,3,5,5
Galerida cristata,VK0070,1,3,5,5
Galerida cristata,WH3090,1,3,5,5
Galerida cristata,UG9050,1,3,5,5
Galerida cristata,YH0060,1,3,5,5
Galerida cristata,PB5070,1,3,5,5
Galerida cristata,VK0060,1,3,5,5
Galerida cristata,VK0050,1,3,5,5
Galerida cristata,TM9000,1,3,5,5
Galerida cristata,QC4030,1,3,5,5
