"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.07682 3509 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.07708 3508 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.07735 3507 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.07761 3506 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.07787 3505 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.07814 3504 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.07840 3503 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.07866 3502 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.07893 3501 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.07919 3500 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.07945 3499 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.07972 3498 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.07998 3497 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08024 3496 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08051 3495 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08077 3494 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08103 3493 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08129 3492 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08156 3491 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08182 3490 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08208 3489 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08235 3488 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08261 3487 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08287 3486 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08314 3485 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08340 3484 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08366 3483 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08393 3482 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08419 3481 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08445 3480 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08471 3479 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08498 3478 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08524 3477 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08550 3476 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08577 3475 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08603 3474 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08629 3473 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08656 3472 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08682 3470 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08708 3470 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08735 3469 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08761 3468 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08787 3467 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08813 3466 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08840 3465 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08866 3464 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08892 3463 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08919 3462 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08945 3461 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08971 3460 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.08998 3459 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09024 3458 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09050 3457 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09077 3456 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09103 3455 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09129 3454 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09155 3453 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09182 3451 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09208 3451 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09234 3450 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09261 3449 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09287 3448 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09313 3447 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09340 3446 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09366 3445 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09392 3444 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09419 3443 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09445 3442 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09471 3441 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09498 3440 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09524 3439 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09550 3438 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09576 3437 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09603 3436 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09629 3435 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.09655 3434 0.0 0.9999 0.9999 0.9999 0.9999 0.9999 0.9999 0.9999
0.09682 3433 0.0 0.9999 0.9999 0.9999 0.9999 0.9999 0.9999 0.9999
0.09708 3432 0.0 0.9998 0.9998 0.9998 0.9998 0.9998 0.9998 0.9998
0.09734 3431 0.0 0.9998 0.9998 0.9998 0.9998 0.9998 0.9998 0.9998
0.09761 3430 0.0 0.9997 0.9997 0.9997 0.9997 0.9997 0.9997 0.9997
0.09787 3429 0.0 0.9997 0.9997 0.9997 0.9997 0.9997 0.9997 0.9997
0.09813 3428 0.0 0.9997 0.9997 0.9997 0.9997 0.9997 0.9997 0.9997
0.09840 3427 0.0 0.9996 0.9996 0.9996 0.9996 0.9996 0.9996 0.9996
0.09866 3426 0.0 0.9996 0.9996 0.9996 0.9996 0.9996 0.9996 0.9996
0.09892 3425 0.0 0.9995 0.9995 0.9995 0.9995 0.9995 0.9995 0.9995
0.09918 3424 0.0 0.9995 0.9995 0.9995 0.9995 0.9995 0.9995 0.9995
0.09945 3423 0.0 0.9994 0.9994 0.9994 0.9994 0.9994 0.9994 0.9994
0.09971 3422 0.0 0.9994 0.9994 0.9994 0.9994 0.9994 0.9994 0.9994
0.09997 3421 0.0 0.9993 0.9993 0.9993 0.9993 0.9993 0.9993 0.9993
0.10024 3420 0.0 0.9993 0.9993 0.9993 0.9993 0.9993 0.9993 0.9993
0.10050 3419 0.0 0.9993 0.9993 0.9993 0.9993 0.9993 0.9993 0.9993
0.10076 3418 0.0 0.9992 0.9992 0.9992 0.9992 0.9992 0.9992 0.9992
0.10103 3417 0.0 0.9992 0.9992 0.9992 0.9992 0.9992 0.9992 0.9992
0.10129 3416 0.0 0.9991 0.9991 0.9991 0.9991 0.9991 0.9991 0.9991
0.10155 3415 0.0 0.9991 0.9991 0.9991 0.9991 0.9991 0.9991 0.9991
0.10182 3414 0.0 0.9990 0.9990 0.9990 0.9990 0.9990 0.9990 0.9990
0.10208 3413 0.0 0.9990 0.9990 0.9990 0.9990 0.9990 0.9990 0.9990
0.10234 3412 0.0 0.9990 0.9990 0.9990 0.9990 0.9990 0.9990 0.9990
0.10260 3411 0.0 0.9989 0.9989 0.9989 0.9989 0.9989 0.9989 0.9989
0.10287 3410 0.0 0.9989 0.9989 0.9989 0.9989 0.9989 0.9989 0.9989
0.10313 3409 0.0 0.9988 0.9988 0.9988 0.9988 0.9988 0.9988 0.9988
0.10339 3408 0.0 0.9988 0.9988 0.9988 0.9988 0.9988 0.9988 0.9988
0.10366 3407 0.0 0.9987 0.9987 0.9987 0.9987 0.9987 0.9987 0.9987
0.10392 3406 0.0 0.9987 0.9987 0.9987 0.9987 0.9987 0.9987 0.9987
0.10418 3405 0.0 0.9986 0.9986 0.9986 0.9986 0.9986 0.9986 0.9986
0.10445 3404 0.0 0.9986 0.9986 0.9986 0.9986 0.9986 0.9986 0.9986
0.10471 3403 0.0 0.9986 0.9986 0.9986 0.9986 0.9986 0.9986 0.9986
0.10497 3402 0.0 0.9985 0.9985 0.9985 0.9985 0.9985 0.9985 0.9985
0.10524 3401 0.0 0.9985 0.9985 0.9985 0.9985 0.9985 0.9985 0.9985
0.10550 3400 0.0 0.9984 0.9984 0.9984 0.9984 0.9984 0.9984 0.9984
0.10576 3399 0.0 0.9984 0.9984 0.9984 0.9984 0.9984 0.9984 0.9984
0.10602 3398 0.0 0.9983 0.9983 0.9983 0.9983 0.9983 0.9983 0.9983
0.10629 3397 0.0 0.9983 0.9983 0.9983 0.9983 0.9983 0.9983 0.9983
0.10655 3396 0.0 0.9983 0.9983 0.9983 0.9983 0.9983 0.9983 0.9983
0.10681 3395 0.0 0.9982 0.9982 0.9982 0.9982 0.9982 0.9982 0.9982
0.10708 3394 0.0 0.9982 0.9982 0.9982 0.9982 0.9982 0.9982 0.9982
0.10734 3393 0.0 0.9981 0.9981 0.9981 0.9981 0.9981 0.9981 0.9981
0.10760 3392 0.0 0.9981 0.9981 0.9981 0.9981 0.9981 0.9981 0.9981
0.10787 3391 0.0 0.9980 0.9980 0.9980 0.9980 0.9980 0.9980 0.9980
0.10813 3390 0.0 0.9980 0.9980 0.9980 0.9980 0.9980 0.9980 0.9980
0.10839 3389 0.0 0.9979 0.9979 0.9979 0.9979 0.9979 0.9979 0.9979
0.10866 3388 0.0 0.9979 0.9979 0.9979 0.9979 0.9979 0.9979 0.9979
0.10892 3387 0.0 0.9979 0.9979 0.9979 0.9979 0.9979 0.9979 0.9979
0.10918 3386 0.0 0.9978 0.9978 0.9978 0.9978 0.9978 0.9978 0.9978
0.10944 3385 0.0 0.9978 0.9978 0.9978 0.9978 0.9978 0.9978 0.9978
0.10971 3384 0.0 0.9977 0.9977 0.9977 0.9977 0.9977 0.9977 0.9977
0.10997 3383 0.0 0.9977 0.9977 0.9977 0.9977 0.9977 0.9977 0.9977
0.11023 3382 0.0 0.9976 0.9976 0.9976 0.9976 0.9976 0.9976 0.9976
0.11050 3381 0.0 0.9976 0.9976 0.9976 0.9976 0.9976 0.9976 0.9976
0.11076 3380 0.0 0.9976 0.9976 0.9976 0.9976 0.9976 0.9976 0.9976
0.11102 3379 0.0 0.9975 0.9975 0.9975 0.9975 0.9975 0.9975 0.9975
0.11129 3378 0.0 0.9975 0.9975 0.9975 0.9975 0.9975 0.9975 0.9975
0.11155 3377 0.0 0.9974 0.9974 0.9974 0.9974 0.9974 0.9974 0.9974
0.11181 3376 0.0 0.9974 0.9974 0.9974 0.9974 0.9974 0.9974 0.9974
0.11208 3375 0.0 0.9973 0.9973 0.9973 0.9973 0.9973 0.9973 0.9973
0.11234 3374 0.0 0.9973 0.9973 0.9973 0.9973 0.9973 0.9973 0.9973
0.11260 3373 0.0 0.9972 0.9972 0.9972 0.9972 0.9972 0.9972 0.9972
0.11287 3372 0.0 0.9972 0.9972 0.9972 0.9972 0.9972 0.9972 0.9972
0.11313 3371 0.0 0.9972 0.9972 0.9972 0.9972 0.9972 0.9972 0.9972
0.11339 3370 0.0 0.9971 0.9971 0.9971 0.9971 0.9971 0.9971 0.9971
0.11365 3369 0.0 0.9971 0.9971 0.9971 0.9971 0.9971 0.9971 0.9971
0.11392 3368 0.0 0.9970 0.9970 0.9970 0.9970 0.9970 0.9970 0.9970
0.11418 3367 0.0 0.9970 0.9970 0.9970 0.9970 0.9970 0.9970 0.9970
0.11444 3366 0.0 0.9969 0.9969 0.9969 0.9969 0.9969 0.9969 0.9969
0.11471 3365 0.0 0.9969 0.9969 0.9969 0.9969 0.9969 0.9969 0.9969
0.11497 3364 0.0 0.9969 0.9969 0.9969 0.9969 0.9969 0.9969 0.9969
0.11523 3363 0.0 0.9968 0.9968 0.9968 0.9968 0.9968 0.9968 0.9968
0.11550 3362 0.0 0.9968 0.9968 0.9968 0.9968 0.9968 0.9968 0.9968
0.11576 3361 0.0 0.9967 0.9967 0.9967 0.9967 0.9967 0.9967 0.9967
0.11602 3360 0.0 0.9967 0.9967 0.9967 0.9967 0.9967 0.9967 0.9967
0.11629 3359 0.0 0.9966 0.9966 0.9966 0.9966 0.9966 0.9966 0.9966
0.11655 3358 0.0 0.9966 0.9966 0.9966 0.9966 0.9966 0.9966 0.9966
0.11681 3357 0.0 0.9966 0.9966 0.9966 0.9966 0.9966 0.9966 0.9966
0.11707 3356 0.0 0.9965 0.9965 0.9965 0.9965 0.9965 0.9965 0.9965
0.11734 3355 0.0 0.9965 0.9965 0.9965 0.9965 0.9965 0.9965 0.9965
0.11760 3354 0.0 0.9964 0.9964 0.9964 0.9964 0.9964 0.9964 0.9964
0.11786 3353 0.0 0.9964 0.9964 0.9964 0.9964 0.9964 0.9964 0.9964
0.11813 3352 0.0 0.9963 0.9963 0.9963 0.9963 0.9963 0.9963 0.9963
0.11839 3351 0.0 0.9963 0.9963 0.9963 0.9963 0.9963 0.9963 0.9963
0.11865 3350 0.0 0.9962 0.9962 0.9962 0.9962 0.9962 0.9962 0.9962
0.11892 3349 0.0 0.9962 0.9962 0.9962 0.9962 0.9962 0.9962 0.9962
0.11918 3348 0.0 0.9962 0.9962 0.9962 0.9962 0.9962 0.9962 0.9962
0.11944 3347 0.0 0.9961 0.9961 0.9961 0.9961 0.9961 0.9961 0.9961
0.11971 3346 0.0 0.9961 0.9961 0.9961 0.9961 0.9961 0.9961 0.9961
0.11997 3345 0.0 0.9960 0.9960 0.9960 0.9960 0.9960 0.9960 0.9960
0.12023 3344 0.0 0.9960 0.9960 0.9960 0.9960 0.9960 0.9960 0.9960
0.12049 3343 0.0 0.9959 0.9959 0.9959 0.9959 0.9959 0.9959 0.9959
0.12076 3342 0.0 0.9959 0.9959 0.9959 0.9959 0.9959 0.9959 0.9959
0.12102 3341 0.0 0.9959 0.9959 0.9959 0.9959 0.9959 0.9959 0.9959
0.12128 3340 0.0 0.9958 0.9958 0.9958 0.9958 0.9958 0.9958 0.9958
0.12155 3339 0.0 0.9958 0.9958 0.9958 0.9958 0.9958 0.9958 0.9958
0.12181 3338 0.0 0.9957 0.9957 0.9957 0.9957 0.9957 0.9957 0.9957
0.12207 3337 0.0 0.9957 0.9957 0.9957 0.9957 0.9957 0.9957 0.9957
0.12234 3336 0.0 0.9956 0.9956 0.9956 0.9956 0.9956 0.9956 0.9956
0.12260 3335 0.0 0.9956 0.9956 0.9956 0.9956 0.9956 0.9956 0.9956
0.12286 3334 0.0 0.9955 0.9955 0.9955 0.9955 0.9955 0.9955 0.9955
0.12313 3333 0.0 0.9955 0.9955 0.9955 0.9955 0.9955 0.9955 0.9955
0.12339 3332 0.0 0.9955 0.9955 0.9955 0.9955 0.9955 0.9955 0.9955
0.12365 3331 0.0 0.9954 0.9954 0.9954 0.9954 0.9954 0.9954 0.9954
0.12391 3330 0.0 0.9954 0.9954 0.9954 0.9954 0.9954 0.9954 0.9954
0.12418 3329 0.0 0.9953 0.9953 0.9953 0.9953 0.9953 0.9953 0.9953
0.12444 3328 0.0 0.9953 0.9953 0.9953 0.9953 0.9953 0.9953 0.9953
0.12470 3327 0.0 0.9952 0.9952 0.9952 0.9952 0.9952 0.9952 0.9952
0.12497 3326 0.0 0.9952 0.9952 0.9952 0.9952 0.9952 0.9952 0.9952
0.12523 3325 0.0 0.9952 0.9952 0.9952 0.9952 0.9952 0.9952 0.9952
0.12549 3324 0.0 0.9951 0.9951 0.9951 0.9951 0.9951 0.9951 0.9951
0.12576 3323 0.0 0.9951 0.9951 0.9951 0.9951 0.9951 0.9951 0.9951
0.12602 3322 0.0 0.9950 0.9950 0.9950 0.9950 0.9950 0.9950 0.9950
0.12628 3321 0.0 0.9950 0.9950 0.9950 0.9950 0.9950 0.9950 0.9950
0.12655 3320 0.0 0.9949 0.9949 0.9949 0.9949 0.9949 0.9949 0.9949
0.12681 3319 0.0 0.9949 0.9949 0.9949 0.9949 0.9949 0.9949 0.9949
0.12707 3317 0.0 0.9948 0.9948 0.9948 0.9948 0.9948 0.9948 0.9948
0.12733 3317 0.0 0.9948 0.9948 0.9948 0.9948 0.9948 0.9948 0.9948
0.12760 3316 0.0 0.9948 0.9948 0.9948 0.9948 0.9948 0.9948 0.9948
0.12786 3315 0.0 0.9947 0.9947 0.9947 0.9947 0.9947 0.9947 0.9947
0.12812 3314 0.0 0.9947 0.9947 0.9947 0.9947 0.9947 0.9947 0.9947
0.12839 3313 0.0 0.9946 0.9946 0.9946 0.9946 0.9946 0.9946 0.9946
0.12865 3312 0.0 0.9946 0.9946 0.9946 0.9946 0.9946 0.9946 0.9946
0.12891 3311 0.0 0.9945 0.9945 0.9945 0.9945 0.9945 0.9945 0.9945
0.12918 3310 0.0 0.9945 0.9945 0.9945 0.9945 0.9945 0.9945 0.9945
0.12944 3309 0.0 0.9945 0.9945 0.9945 0.9945 0.9945 0.9945 0.9945
0.12970 3308 0.0 0.9944 0.9944 0.9944 0.9944 0.9944 0.9944 0.9944
0.12997 3307 0.0 0.9944 0.9944 0.9944 0.9944 0.9944 0.9944 0.9944
0.13023 3306 0.0 0.9943 0.9943 0.9943 0.9943 0.9943 0.9943 0.9943
0.13049 3305 0.0 0.9943 0.9943 0.9943 0.9943 0.9943 0.9943 0.9943
0.13076 3304 0.0 0.9942 0.9942 0.9942 0.9942 0.9942 0.9942 0.9942
0.13102 3303 0.0 0.9942 0.9942 0.9942 0.9942 0.9942 0.9942 0.9942
0.13128 3302 0.0 0.9941 0.9941 0.9941 0.9941 0.9941 0.9941 0.9941
0.13154 3301 0.0 0.9941 0.9941 0.9941 0.9941 0.9941 0.9941 0.9941
0.13181 3300 0.0 0.9941 0.9941 0.9941 0.9941 0.9941 0.9941 0.9941
0.13207 3298 0.0 0.9940 0.9940 0.9940 0.9940 0.9940 0.9940 0.9940
0.13233 3298 0.0 0.9940 0.9940 0.9940 0.9940 0.9940 0.9940 0.9940
0.13260 3297 0.0 0.9939 0.9939 0.9939 0.9939 0.9939 0.9939 0.9939
0.13286 3296 0.0 0.9939 0.9939 0.9939 0.9939 0.9939 0.9939 0.9939
0.13312 3295 0.0 0.9938 0.9938 0.9938 0.9938 0.9938 0.9938 0.9938
0.13339 3294 0.0 0.9938 0.9938 0.9938 0.9938 0.9938 0.9938 0.9938
0.13365 3293 0.0 0.9938 0.9938 0.9938 0.9938 0.9938 0.9938 0.9938
0.13391 3292 0.0 0.9937 0.9937 0.9937 0.9937 0.9937 0.9937 0.9937
0.13418 3291 0.0 0.9937 0.9937 0.9937 0.9937 0.9937 0.9937 0.9937
0.13444 3290 0.0 0.9936 0.9936 0.9936 0.9936 0.9936 0.9936 0.9936
0.13470 3289 0.0 0.9936 0.9936 0.9936 0.9936 0.9936 0.9936 0.9936
0.13496 3288 0.0 0.9935 0.9935 0.9935 0.9935 0.9935 0.9935 0.9935
0.13523 3287 0.0 0.9935 0.9935 0.9935 0.9935 0.9935 0.9935 0.9935
0.13549 3286 0.0 0.9935 0.9935 0.9935 0.9935 0.9935 0.9935 0.9935
0.13575 3285 0.0 0.9934 0.9934 0.9934 0.9934 0.9934 0.9934 0.9934
0.13602 3284 0.0 0.9934 0.9934 0.9934 0.9934 0.9934 0.9934 0.9934
0.13628 3283 0.0 0.9933 0.9933 0.9933 0.9933 0.9933 0.9933 0.9933
0.13654 3282 0.0 0.9933 0.9933 0.9933 0.9933 0.9933 0.9933 0.9933
0.13681 3281 0.0 0.9932 0.9932 0.9932 0.9932 0.9932 0.9932 0.9932
0.13707 3279 0.0 0.9932 0.9932 0.9932 0.9932 0.9932 0.9932 0.9932
0.13733 3279 0.0 0.9931 0.9931 0.9931 0.9931 0.9931 0.9931 0.9931
0.13760 3278 0.0 0.9931 0.9931 0.9931 0.9931 0.9931 0.9931 0.9931
0.13786 3277 0.0 0.9931 0.9931 0.9931 0.9931 0.9931 0.9931 0.9931
0.13812 3276 0.0 0.9930 0.9930 0.9930 0.9930 0.9930 0.9930 0.9930
0.13838 3275 0.0 0.9930 0.9930 0.9930 0.9930 0.9930 0.9930 0.9930
0.13865 3274 0.0 0.9929 0.9929 0.9929 0.9929 0.9929 0.9929 0.9929
0.13891 3273 0.0 0.9929 0.9929 0.9929 0.9929 0.9929 0.9929 0.9929
0.13917 3272 0.0 0.9928 0.9928 0.9928 0.9928 0.9928 0.9928 0.9928
0.13944 3271 0.0 0.9928 0.9928 0.9928 0.9928 0.9928 0.9928 0.9928
0.13970 3270 0.0 0.9928 0.9928 0.9928 0.9928 0.9928 0.9928 0.9928
0.13996 3269 0.0 0.9927 0.9927 0.9927 0.9927 0.9927 0.9927 0.9927
0.14023 3268 0.0 0.9927 0.9927 0.9927 0.9927 0.9927 0.9927 0.9927
0.14049 3267 0.0 0.9926 0.9926 0.9926 0.9926 0.9926 0.9926 0.9926
0.14075 3266 0.0 0.9926 0.9926 0.9926 0.9926 0.9926 0.9926 0.9926
0.14102 3265 0.0 0.9925 0.9925 0.9925 0.9925 0.9925 0.9925 0.9925
0.14128 3264 0.0 0.9925 0.9925 0.9925 0.9925 0.9925 0.9925 0.9925
0.14154 3263 0.0 0.9924 0.9924 0.9924 0.9924 0.9924 0.9924 0.9924
0.14180 3262 0.0 0.9924 0.9924 0.9924 0.9924 0.9924 0.9924 0.9924
0.14207 3260 0.0 0.9924 0.9924 0.9924 0.9924 0.9924 0.9924 0.9924
0.14233 3260 0.0 0.9923 0.9923 0.9923 0.9923 0.9923 0.9923 0.9923
0.14259 3259 0.0 0.9923 0.9923 0.9923 0.9923 0.9923 0.9923 0.9923
0.14286 3258 0.0 0.9922 0.9922 0.9922 0.9922 0.9922 0.9922 0.9922
0.14312 3257 0.0 0.9922 0.9922 0.9922 0.9922 0.9922 0.9922 0.9922
0.14338 3256 0.0 0.9921 0.9921 0.9921 0.9921 0.9921 0.9921 0.9921
0.14365 3255 0.0 0.9921 0.9921 0.9921 0.9921 0.9921 0.9921 0.9921
0.14391 3254 0.0 0.9921 0.9921 0.9921 0.9921 0.9921 0.9921 0.9921
0.14417 3253 0.0 0.9920 0.9920 0.9920 0.9920 0.9920 0.9920 0.9920
0.14444 3252 0.0 0.9920 0.9920 0.9920 0.9920 0.9920 0.9920 0.9920
0.14470 3251 0.0 0.9919 0.9919 0.9919 0.9919 0.9919 0.9919 0.9919
0.14496 3250 0.0 0.9919 0.9919 0.9919 0.9919 0.9919 0.9919 0.9919
0.14522 3249 0.0 0.9918 0.9918 0.9918 0.9918 0.9918 0.9918 0.9918
0.14549 3248 0.0 0.9918 0.9918 0.9918 0.9918 0.9918 0.9918 0.9918
0.14575 3247 0.0 0.9917 0.9917 0.9917 0.9917 0.9917 0.9917 0.9917
0.14601 3246 0.0 0.9917 0.9917 0.9917 0.9917 0.9917 0.9917 0.9917
0.14628 3245 0.0 0.9917 0.9917 0.9917 0.9917 0.9917 0.9917 0.9917
0.14654 3244 0.0 0.9916 0.9916 0.9916 0.9916 0.9916 0.9916 0.9916
0.14680 3243 0.0 0.9916 0.9916 0.9916 0.9916 0.9916 0.9916 0.9916
0.14707 3242 0.0 0.9915 0.9915 0.9915 0.9915 0.9915 0.9915 0.9915
0.14733 3241 0.0 0.9915 0.9915 0.9915 0.9915 0.9915 0.9915 0.9915
0.14759 3240 0.0 0.9914 0.9914 0.9914 0.9914 0.9914 0.9914 0.9914
0.14786 3239 0.0 0.9914 0.9914 0.9914 0.9914 0.9914 0.9914 0.9914
0.14812 3238 0.0 0.9914 0.9914 0.9914 0.9914 0.9914 0.9914 0.9914
0.14838 3237 0.0 0.9913 0.9913 0.9913 0.9913 0.9913 0.9913 0.9913
0.14865 3236 0.0 0.9913 0.9913 0.9913 0.9913 0.9913 0.9913 0.9913
0.14891 3235 0.0 0.9912 0.9912 0.9912 0.9912 0.9912 0.9912 0.9912
0.14917 3234 0.0 0.9912 0.9912 0.9912 0.9912 0.9912 0.9912 0.9912
0.14943 3233 0.0 0.9911 0.9911 0.9911 0.9911 0.9911 0.9911 0.9911
0.14970 3232 0.0 0.9911 0.9911 0.9911 0.9911 0.9911 0.9911 0.9911
0.14996 3231 0.0 0.9911 0.9911 0.9911 0.9911 0.9911 0.9911 0.9911
0.15022 3230 0.0 0.9910 0.9910 0.9910 0.9910 0.9910 0.9910 0.9910
0.15049 3229 0.0 0.9910 0.9910 0.9910 0.9910 0.9910 0.9910 0.9910
0.15075 3228 0.0 0.9909 0.9909 0.9909 0.9909 0.9909 0.9909 0.9909
0.15101 3227 0.0 0.9909 0.9909 0.9909 0.9909 0.9909 0.9909 0.9909
0.15128 3226 0.0 0.9908 0.9908 0.9908 0.9908 0.9908 0.9908 0.9908
0.15154 3225 0.0 0.9908 0.9908 0.9908 0.9908 0.9908 0.9908 0.9908
0.15180 3224 0.0 0.9907 0.9907 0.9907 0.9907 0.9907 0.9907 0.9907
0.15207 3223 0.0 0.9907 0.9907 0.9907 0.9907 0.9907 0.9907 0.9907
0.15233 3222 0.0 0.9907 0.9907 0.9907 0.9907 0.9907 0.9907 0.9907
0.15259 3221 0.0 0.9906 0.9906 0.9906 0.9906 0.9906 0.9906 0.9906
0.15285 3220 0.0 0.9906 0.9906 0.9906 0.9906 0.9906 0.9906 0.9906
0.15312 3219 0.0 0.9905 0.9905 0.9905 0.9905 0.9905 0.9905 0.9905
0.15338 3218 0.0 0.9905 0.9905 0.9905 0.9905 0.9905 0.9905 0.9905
0.15364 3217 0.0 0.9904 0.9904 0.9904 0.9904 0.9904 0.9904 0.9904
0.15391 3216 0.0 0.9904 0.9904 0.9904 0.9904 0.9904 0.9904 0.9904
0.15417 3215 0.0 0.9904 0.9904 0.9904 0.9904 0.9904 0.9904 0.9904
0.15443 3214 0.0 0.9903 0.9903 0.9903 0.9903 0.9903 0.9903 0.9903
